Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_Score
14163.0,98,6,148.71,2,1,1,4
14166.0,141,53,256.85,1,3,1,5
14167.0,100,69,721.65,2,3,3,8
14168.0,56,15,370.45,2,1,2,5
14169.0,66,67,624.4300000000001,2,3,2,7
14170.0,11,165,597.33,4,4,2,10
14171.0,366,6,135.0,1,1,1,3
14172.0,241,54,402.72,1,3,2,6
14173.0,277,4,135.16,1,1,1,3
14175.0,54,182,4456.58,2,4,4,10
14176.0,3,15,339.11,4,1,2,7
14177.0,17,168,1669.93,4,4,3,11
14180.0,8,61,1570.73,4,3,3,10
14181.0,46,54,310.55,3,3,2,8
14182.0,79,50,678.77,2,3,2,7
14183.0,47,35,286.29,3,2,1,6
14186.0,63,104,1550.63,2,4,3,9
14187.0,109,8,123.5,2,1,1,4
14189.0,4,51,1160.31,4,3,3,10
14190.0,302,1,79.9,1,1,1,3
14191.0,30,6,132.9,3,1,1,5
14192.0,24,14,293.74,3,1,1,5
14193.0,32,22,356.8,3,2,2,7
14194.0,28,373,7321.07,3,4,4,11
14195.0,75,9,1603.6,2,1,3,6
14197.0,46,20,390.05,3,2,2,7
14198.0,36,52,868.33,3,3,3,9
14199.0,59,16,906.3,2,1,3,6
14200.0,253,21,379.2,1,2,2,5
14201.0,45,18,446.1,3,1,2,6
14202.0,17,29,847.76,4,2,3,9
14203.0,33,16,339.34,3,1,2,6
14204.0,58,188,901.9300000000001,2,4,3,9
14205.0,30,99,1947.5,3,3,4,10
14206.0,24,51,856.85,3,3,3,9
14207.0,323,2,157.8,1,1,1,3
14208.0,187,25,415.31,1,2,2,5
14209.0,21,144,2919.84,3,4,4,11
14210.0,7,227,3955.6800000000003,4,4,4,12
14211.0,47,128,2161.19,3,4,4,11
14212.0,81,12,1119.6599999999999,2,1,3,6
14213.0,40,5,1192.2,3,1,3,7
14215.0,4,84,1626.61,4,3,3,10
14216.0,50,18,310.74,3,1,2,6
14217.0,2,81,1411.91,4,3,3,10
14219.0,45,36,543.89,3,2,2,7
14220.0,203,17,882.5999999999999,1,1,3,5
14221.0,85,154,3084.69,2,4,4,10
14224.0,26,120,847.78,3,4,3,10
14225.0,70,87,2037.02,2,3,4,9
14226.0,77,31,770.34,2,2,3,7
14227.0,50,202,3017.75,3,4,4,11
14228.0,73,38,745.5,2,2,3,7
14229.0,39,32,1046.84,3,2,3,8
14230.0,71,33,979.8000000000001,2,2,3,7
14231.0,86,19,309.91,2,2,2,6
14233.0,101,38,1441.55,2,2,3,7
14235.0,134,69,1573.1299999999999,2,3,3,8
14236.0,8,35,1253.78,4,2,3,9
14237.0,9,26,471.14,4,2,2,8
14238.0,298,5,287.38,1,1,1,3
14239.0,67,98,1882.3200000000002,2,3,4,9
14240.0,59,19,357.15,2,2,2,6
14241.0,332,2,120.0,1,1,1,3
14243.0,1,230,4842.28,4,4,4,12
14244.0,296,16,366.41999999999996,1,1,2,4
14247.0,40,97,635.89,3,3,2,8
14248.0,95,39,730.37,2,2,3,7
14249.0,46,291,5625.461,3,4,4,11
14252.0,17,10,350.99,4,1,2,7
14253.0,129,12,363.40000000000003,2,1,2,5
14254.0,68,23,601.03,2,2,2,6
14255.0,182,1,1000.63,1,1,3,5
14256.0,127,81,1504.93,2,3,3,8
14257.0,16,134,2854.73,4,4,4,12
14258.0,31,189,19381.36,3,4,4,11
14260.0,107,51,824.28,2,3,3,8
14263.0,59,16,322.93,2,1,2,5
14264.0,15,62,1183.39,4,3,3,10
14265.0,100,48,843.17,2,3,3,8
14266.0,64,1,40.56,2,1,1,4
14268.0,106,19,354.85,2,2,2,6
14269.0,75,16,295.73,2,1,1,4
14271.0,45,29,106.81,3,2,1,6
14272.0,198,31,482.85,1,2,2,5
14274.0,322,15,256.6,1,1,1,3
14275.0,31,23,1189.3799999999999,3,2,3,8
14276.0,43,57,982.94,3,3,3,9
14277.0,47,157,13009.61,3,4,4,11
14278.0,45,13,205.83,3,1,1,5
14279.0,156,3,191.86,1,1,1,3
14281.0,44,7,245.15,3,1,1,5
14282.0,3,98,4120.32,4,3,4,11
14283.0,99,41,628.4399999999999,2,2,2,6
14284.0,289,35,704.4,1,2,2,5
14285.0,149,34,1374.41,1,2,3,6
14286.0,40,219,3851.0099999999998,3,4,4,11
14290.0,49,50,2201.91,3,3,4,10
14291.0,16,257,4020.85,4,4,4,12
14292.0,46,93,4354.32,3,3,4,10
14293.0,4,73,2221.37,4,3,4,11
14294.0,43,23,375.34,3,2,2,7
14295.0,74,67,2196.71,2,3,4,9
14296.0,57,27,456.40000000000003,2,2,2,6
14298.0,11,1227,39667.19,4,4,4,12
14299.0,1,197,10533.87,4,4,4,12
14301.0,52,40,1352.04,3,2,3,8
14302.0,66,28,742.9000000000001,2,2,3,7
14303.0,43,22,277.94,3,2,1,6
14304.0,15,71,1341.56,4,3,3,10
14306.0,14,13,1058.0800000000002,4,1,3,8
14307.0,9,130,2075.31,4,4,4,12
14308.0,185,2,1147.02,1,1,3,5
14309.0,49,72,1428.28,3,3,3,9
14310.0,68,22,492.1,2,2,2,6
14311.0,203,11,206.19,1,1,1,3
14312.0,14,93,1478.7,4,3,3,10
14314.0,66,2,109.80000000000001,2,1,1,4
14315.0,200,32,716.69,1,2,3,6
14316.0,58,31,1370.34,2,2,3,7
14318.0,96,9,158.02,2,1,1,4
14319.0,60,26,494.85,2,2,2,6
14320.0,182,50,868.96,1,3,3,7
14321.0,67,56,687.3100000000001,2,3,2,7
14322.0,65,13,474.1,2,1,2,5
14324.0,45,41,701.61,3,2,2,7
14325.0,205,18,245.48000000000002,1,1,1,3
14326.0,99,49,757.13,2,3,3,8
14327.0,18,94,1583.28,4,3,3,10
14328.0,74,1,445.05,2,1,2,5
14329.0,11,294,4912.38,4,4,4,12
14330.0,259,13,200.63,1,1,1,3
14332.0,17,37,1077.2,4,2,3,9
14334.0,61,96,1766.27,2,3,4,9
14338.0,172,19,339.88,1,2,2,5
14339.0,64,9,310.75,2,1,2,5
14341.0,56,137,2285.04,2,4,4,10
14342.0,68,12,249.88,2,1,1,4
14343.0,57,238,1088.91,2,4,3,9
14344.0,3,172,2443.77,4,4,4,12
14346.0,61,86,1294.17,2,3,3,8
14347.0,372,6,82.6,1,1,1,3
14350.0,16,41,689.1,4,2,2,8
14353.0,46,19,285.9,3,2,1,6
14355.0,1,60,840.0500000000001,4,3,3,10
14358.0,25,25,400.06,3,2,2,7
14361.0,214,14,214.70999999999998,1,1,1,3
14363.0,38,8,227.47000000000003,3,1,1,5
14365.0,30,51,634.68,3,3,2,8
14366.0,161,1,136.0,1,1,1,3
14369.0,278,26,469.13,1,2,2,5
14370.0,86,44,1175.78,2,2,3,7
14372.0,79,38,860.08,2,2,3,7
14374.0,177,7,108.0,1,1,1,3
14375.0,86,141,875.31,2,4,3,9
14376.0,319,18,215.46,1,1,1,3
14378.0,257,9,131.25,1,1,1,3
14379.0,29,83,920.81,3,3,3,9
14380.0,318,1,48.96,1,1,1,3
14381.0,87,58,428.65999999999997,2,3,2,7
14382.0,26,171,620.73,3,4,2,9
14384.0,136,3,58.5,2,1,1,4
14388.0,8,228,3488.16,4,4,4,12
14389.0,60,42,854.55,2,2,3,7
14390.0,8,205,1747.01,4,4,4,12
14391.0,212,14,135.6,1,1,1,3
14392.0,68,14,266.4,2,1,1,4
14394.0,200,6,93.8,1,1,1,3
14395.0,8,467,4700.3,4,4,4,12
14396.0,7,218,1633.94,4,4,3,11
14398.0,37,53,707.79,3,3,3,9
14399.0,30,193,2113.16,3,4,4,11
14400.0,44,48,1157.77,3,3,3,9
14401.0,60,84,2744.42,2,3,4,9
14402.0,288,8,285.6,1,1,1,3
14403.0,225,5,404.7,1,1,2,4
14404.0,5,108,1424.79,4,4,3,11
14405.0,22,2,195.0,3,1,1,5
14408.0,107,22,1503.2400000000002,2,2,3,7
14409.0,4,52,1696.64,4,3,3,10
14410.0,12,200,1546.07,4,4,3,11
14412.0,60,41,656.16,2,2,2,6
14413.0,46,76,647.67,3,3,2,8
14414.0,10,21,902.35,4,2,3,9
14415.0,15,671,6191.32,4,4,4,12
14417.0,23,137,604.2,3,4,2,9
14419.0,18,23,202.85,4,2,1,7
14420.0,32,64,1251.65,3,3,3,9
14421.0,148,69,1656.26,1,3,3,7
14422.0,10,330,6007.88,4,4,4,12
14423.0,73,12,651.41,2,1,2,5
14425.0,70,39,661.39,2,2,2,6
14426.0,39,380,7246.27,3,4,4,11
14427.0,130,27,900.1800000000001,2,2,3,7
14429.0,39,22,516.28,3,2,2,7
14430.0,147,35,1220.9,1,2,3,6
14431.0,15,64,2143.84,4,3,4,11
14433.0,101,77,289.6,2,3,1,6
14435.0,137,3,90.42,1,1,1,3
14436.0,189,2,182.64000000000001,1,1,1,3
14437.0,1,43,895.84,4,2,3,9
14439.0,79,97,6781.8,2,3,4,9
14440.0,1,86,4281.05,4,3,4,11
14441.0,10,103,2898.8,4,4,4,12
14442.0,50,120,3777.2,3,4,4,11
14443.0,4,60,966.27,4,3,3,10
14444.0,92,13,132.04,2,1,1,4
14445.0,91,32,221.65,2,2,1,5
14446.0,22,46,201.73,3,3,1,7
14447.0,36,36,548.5,3,2,2,7
14449.0,8,288,1575.7,4,4,3,11
14450.0,15,36,645.19,4,2,2,8
14451.0,25,413,2646.18,3,4,4,11
14452.0,31,70,401.15,3,3,2,8
14454.0,12,110,977.3,4,4,3,11
14455.0,68,79,628.21,2,3,2,7
14458.0,16,49,237.42,4,3,1,8
14459.0,287,76,3537.821,1,3,4,8
14460.0,32,26,659.16,3,2,2,7
14461.0,18,468,4610.44,4,4,4,12
14462.0,68,49,265.99,2,3,1,6
14463.0,135,2,256.95,2,1,1,4
14464.0,204,4,111.0,1,1,1,3
14465.0,64,70,2887.4100000000003,2,3,4,9
14466.0,8,144,2374.5,4,4,4,12
14467.0,25,218,1622.23,3,4,3,10
14468.0,369,12,204.24,1,1,1,3
14469.0,52,147,2112.21,3,4,4,11
14470.0,66,17,250.85,2,1,1,4
14471.0,227,41,400.95,1,2,2,5
14472.0,325,52,291.38,1,3,1,5
14474.0,215,103,730.42,1,4,3,8
14475.0,44,6,225.3,3,1,1,5
14477.0,72,4,660.0,2,1,2,5
14478.0,18,68,1276.66,4,3,3,10
14479.0,1,131,982.86,4,4,3,11
14480.0,38,52,1020.47,3,3,3,9
14481.0,43,122,1674.98,3,4,3,10
14482.0,15,109,2289.76,4,4,4,12
14483.0,372,4,120.0,1,1,1,3
14484.0,37,39,749.0600000000001,3,2,3,8
14486.0,147,6,175.5,1,1,1,3
14487.0,4,46,257.28000000000003,4,3,1,8
14489.0,73,70,1111.55,2,3,3,8
14490.0,42,80,1273.47,3,3,3,9
14491.0,8,4,127.2,4,1,1,6
14492.0,66,92,1921.91,2,3,4,9
14493.0,26,244,2746.91,3,4,4,11
14494.0,37,10,261.9,3,1,1,5
14495.0,295,1,51.0,1,1,1,3
14496.0,9,92,2129.42,4,3,4,11
14497.0,309,11,221.69,1,1,1,3
14498.0,37,178,1953.95,3,4,4,11
14499.0,10,125,1323.65,4,4,3,11
14505.0,40,809,6096.2,3,4,4,11
14506.0,5,156,1278.5,4,4,3,11
14507.0,14,171,1901.25,4,4,4,12
14508.0,12,131,598.52,4,4,2,10
14509.0,170,25,110.95,1,2,1,4
14510.0,11,78,1007.28,4,3,3,10
14512.0,19,57,948.19,3,3,3,9
14513.0,72,7,332.42,2,1,2,5
14514.0,72,267,3543.63,2,4,4,10
14515.0,23,75,1647.17,3,3,3,9
14516.0,152,37,163.92,1,2,1,4
14519.0,319,39,206.09,1,2,1,4
14521.0,127,17,199.45000000000002,2,1,1,4
14522.0,231,29,784.08,1,2,3,6
14524.0,45,125,1066.03,3,4,3,10
14525.0,64,252,3908.44,2,4,4,10
14526.0,25,42,262.4,3,2,1,6
14527.0,1,1729,19283.48,4,4,4,12
14530.0,32,269,3271.4900000000002,3,4,4,11
14531.0,115,29,376.34,2,2,2,6
14532.0,47,254,2926.33,3,4,4,11
14533.0,43,27,1516.65,3,2,3,8
14534.0,33,212,1824.06,3,4,4,11
14535.0,31,515,3166.54,3,4,4,11
14537.0,259,13,285.84000000000003,1,1,1,3
14538.0,166,33,982.59,1,2,3,6
14540.0,15,197,2799.08,4,4,4,12
14541.0,52,70,1038.03,3,3,3,9
14543.0,16,145,11276.44,4,4,4,12
14544.0,106,78,957.98,2,3,3,8
14545.0,310,23,349.25,1,2,2,5
14546.0,12,396,2619.81,4,4,4,12
14548.0,120,109,1974.69,2,4,4,10
14549.0,56,88,627.3100000000001,2,3,2,7
14550.0,24,50,587.69,3,3,2,8
14551.0,47,70,693.81,3,3,2,8
14552.0,16,99,346.21,4,3,2,9
14553.0,47,187,982.27,3,4,3,10
14555.0,17,98,1991.49,4,3,4,11
14556.0,232,203,835.34,1,4,3,8
14558.0,290,15,655.5,1,1,2,4
14559.0,26,2,75.6,3,1,1,5
14560.0,15,126,3876.2599999999998,4,4,4,12
14562.0,26,188,1654.63,3,4,3,10
14563.0,145,115,679.44,1,4,2,7
14564.0,70,107,2605.62,2,4,4,10
14565.0,109,33,760.1,2,2,3,7
14566.0,53,12,2660.0,3,1,4,8
14568.0,71,47,919.7,2,3,3,8
14569.0,88,23,371.59,2,2,2,6
14570.0,79,39,395.69,2,2,2,6
14571.0,61,31,161.65,2,2,1,5
14572.0,53,256,2782.34,3,4,4,11
14573.0,8,163,968.0,4,4,3,11
14574.0,368,11,143.70000000000002,1,1,1,3
14575.0,124,74,460.71,2,3,2,7
14576.0,8,1,35.400000000000006,4,1,1,6
14577.0,30,62,514.54,3,3,2,8
14579.0,68,25,105.56,2,2,1,5
14580.0,154,1,14.850000000000001,1,1,1,3
14581.0,180,48,295.2,1,3,1,5
14583.0,19,176,728.48,3,4,3,10
14584.0,57,121,705.65,2,4,2,8
14585.0,18,82,986.22,4,3,3,10
14588.0,214,16,135.39,1,1,1,3
14589.0,7,3,39.75,4,1,1,6
14590.0,60,204,3006.62,2,4,4,10
14593.0,33,469,3094.02,3,4,4,11
14594.0,9,31,255.0,4,2,1,7
14595.0,89,34,423.85,2,2,2,6
14596.0,262,57,229.47,1,3,1,5
14597.0,15,48,1318.3899999999999,4,3,3,10
14598.0,205,40,162.07,1,2,1,4
14599.0,26,82,474.54,3,3,2,8
14600.0,29,29,471.84000000000003,3,2,2,7
14602.0,292,31,205.35999999999999,1,2,1,4
14604.0,269,23,143.85999999999999,1,2,1,4
14605.0,10,111,937.16,4,4,3,11
14606.0,2,3866,18704.41,4,4,4,12
14607.0,103,123,7568.13,2,4,4,10
14608.0,15,23,1567.79,4,2,3,9
14609.0,26,9,884.64,3,1,3,7
14610.0,31,10,24.35,3,1,1,5
14611.0,79,38,604.3299999999999,2,2,2,6
14612.0,51,14,877.7,3,1,3,7
14613.0,316,1,76.32000000000001,1,1,1,3
14614.0,22,19,295.13,3,2,1,6
14615.0,30,48,951.76,3,3,3,9
14616.0,21,2,121.7,3,1,1,5
14617.0,38,9,190.47000000000003,3,1,1,5
14618.0,12,35,788.88,4,2,3,9
14619.0,177,40,896.8000000000001,1,2,3,6
14621.0,147,67,1212.21,1,3,3,7
14623.0,16,158,1170.33,4,4,3,11
14624.0,51,38,588.22,3,2,2,7
14625.0,10,213,3598.25,4,4,4,12
14626.0,31,110,2619.65,3,4,4,11
14627.0,15,29,462.75,4,2,2,8
14628.0,78,62,1326.04,2,3,3,8
14630.0,120,21,338.65,2,2,2,6
14631.0,22,50,1018.71,3,3,3,9
14634.0,73,109,2124.46,2,4,4,10
14635.0,89,15,215.22,2,1,1,4
14637.0,313,7,106.67999999999999,1,1,1,3
14639.0,44,120,1994.47,3,4,4,11
14640.0,45,98,1541.98,3,3,3,9
14643.0,253,31,986.08,1,2,3,6
14644.0,50,36,1416.96,3,2,3,8
14645.0,270,18,279.8,1,1,1,3
14646.0,10,1773,248396.5,4,4,4,12
14647.0,159,21,276.75,1,2,1,4
14648.0,52,455,4546.86,3,4,4,11
14649.0,18,373,2358.02,4,4,4,12
14650.0,224,4,62.5,1,1,1,3
14651.0,30,186,1379.52,3,4,3,10
14653.0,149,149,1666.99,1,4,3,8
14654.0,374,27,246.86,1,2,1,4
14655.0,24,54,1946.28,3,3,4,10
14656.0,51,135,523.6,3,4,2,9
14657.0,65,89,612.65,2,3,2,7
14662.0,63,85,645.16,2,3,2,7
14663.0,66,68,490.6,2,3,2,7
14665.0,63,42,913.95,2,2,3,7
14667.0,1,789,12685.94,4,4,4,12
14668.0,81,12,111.63,2,1,1,4
14669.0,269,225,1973.94,1,4,4,9
14670.0,368,56,190.47,1,3,1,5
14671.0,185,55,1127.45,1,3,3,7
14672.0,151,45,347.59,1,3,2,6
14673.0,3,89,1674.41,4,3,3,10
14674.0,145,14,173.66,1,1,1,3
14675.0,24,138,462.15,3,4,2,9
14676.0,30,91,5808.55,3,3,4,10
14677.0,228,14,184.91,1,1,1,3
14678.0,215,24,403.39,1,2,2,5
14679.0,17,63,1289.44,4,3,3,10
14680.0,7,1034,28658.66,4,4,4,12
14681.0,23,13,376.20000000000005,3,1,2,6
14682.0,64,84,1462.81,2,3,3,8
14683.0,224,21,146.56,1,2,1,4
14684.0,26,98,232.27,3,3,1,7
14685.0,212,195,4619.79,1,4,4,9
14686.0,50,235,885.83,3,4,3,10
14687.0,36,25,773.6800000000001,3,2,3,8
14688.0,9,186,2082.7,4,4,4,12
14690.0,28,55,422.63,3,3,2,8
14692.0,16,95,1153.54,4,3,3,10
14693.0,61,67,992.46,2,3,3,8
14694.0,253,15,244.31,1,1,1,3
14695.0,155,86,1620.07,1,3,3,7
14696.0,9,42,688.95,4,2,2,8
14699.0,71,42,593.47,2,2,2,6
14700.0,51,55,880.96,3,3,3,9
14701.0,78,281,2012.72,2,4,4,10
14702.0,1,374,3462.08,4,4,4,12
14704.0,60,68,266.66,2,3,1,6
14706.0,254,28,390.69,1,2,2,5
14707.0,71,2,139.2,2,1,1,4
14708.0,4,25,1085.91,4,2,3,9
14709.0,15,161,3965.29,4,4,4,12
14710.0,15,303,1316.46,4,4,3,11
14712.0,54,7,411.0,2,1,2,5
14713.0,1,363,2752.5099999999998,4,4,4,12
14714.0,43,83,746.05,3,3,3,9
14715.0,78,67,973.0699999999999,2,3,3,8
14716.0,80,45,235.77,2,3,1,6
14717.0,369,11,81.3,1,1,1,3
14718.0,46,11,226.42,3,1,1,5
14721.0,15,27,115.77,4,2,1,7
14722.0,113,65,325.45,2,3,2,7
14723.0,7,203,934.76,4,4,3,11
14724.0,226,43,345.25,1,2,2,5
14725.0,30,53,597.16,3,3,2,8
14726.0,290,19,124.75,1,2,1,4
14727.0,182,37,199.35,1,2,1,4
14728.0,49,14,190.58,3,1,1,5
14729.0,9,137,593.89,4,4,2,10
14732.0,28,130,2814.58,3,4,4,11
14733.0,3,146,6599.06,4,4,4,12
14734.0,61,63,1056.42,2,3,3,8
14735.0,24,172,6174.47,3,4,4,11
14736.0,121,100,401.08,2,3,2,7
14737.0,36,28,2389.62,3,2,4,9
14738.0,196,26,507.45,1,2,2,5
14739.0,3,196,8385.22,4,4,4,12
14740.0,45,142,2712.85,3,4,4,11
14741.0,8,26,497.25,4,2,2,8
14742.0,71,34,579.85,2,2,2,6
14743.0,228,3,50.48,1,1,1,3
14744.0,2,95,2785.1,4,3,4,11
14745.0,137,72,1351.55,1,3,3,7
14746.0,42,9,593.5,3,1,2,6
14748.0,4,102,1736.57,4,3,4,11
14749.0,115,18,310.15,2,1,2,5
14750.0,372,32,112.03,1,2,1,4
14751.0,320,7,126.45,1,1,1,3
14753.0,96,18,306.36,2,1,1,4
14754.0,61,96,912.4300000000001,2,3,3,8
14755.0,17,240,4962.27,4,4,4,12
14756.0,18,81,1914.8,4,3,4,11
14758.0,32,65,1380.9099999999999,3,3,3,9
14761.0,80,13,192.02,2,1,1,4
14762.0,262,9,117.05000000000001,1,1,1,3
14766.0,2,205,4082.76,4,4,4,12
14767.0,110,18,382.81,2,1,2,5
14769.0,26,336,5097.13,3,4,4,11
14770.0,103,145,2761.2200000000003,2,4,4,10
14771.0,257,47,594.62,1,3,2,6
14773.0,228,10,140.55,1,1,1,3
14774.0,164,13,241.45,1,1,1,3
14775.0,8,20,406.56,4,2,2,8
14776.0,23,73,1170.0,3,3,3,9
14777.0,39,16,307.56,3,1,1,5
14783.0,295,17,307.3,1,1,1,3
14784.0,25,12,159.94,3,1,1,5
14786.0,186,7,90.96,1,1,1,3
14787.0,107,15,110.65,2,1,1,4
14788.0,232,28,476.88,1,2,2,5
14790.0,10,99,1781.56,4,3,4,11
14791.0,242,19,303.63,1,2,1,4
14793.0,171,25,396.91,1,2,2,5
14794.0,38,24,633.99,3,2,2,7
14796.0,2,412,2867.15,4,4,4,12
14797.0,143,16,300.31,1,1,1,3
14798.0,17,37,550.5699999999999,4,2,2,8
14799.0,373,10,180.45,1,1,1,3
14800.0,5,271,3434.58,4,4,4,12
14802.0,74,2,1502.98,2,1,3,6
14805.0,40,85,549.99,3,3,2,8
14806.0,75,9,110.03999999999999,2,1,1,4
14807.0,26,40,519.29,3,2,2,7
14809.0,257,18,686.76,1,1,2,4
14810.0,5,70,449.14,4,3,2,9
14811.0,23,28,170.5,3,2,1,6
14812.0,234,37,185.8,1,2,1,4
14813.0,5,147,935.44,4,4,3,11
14814.0,217,32,160.46,1,2,1,4
14817.0,31,167,2849.52,3,4,4,11
14818.0,94,59,512.61,2,3,2,7
14819.0,130,44,198.09,2,2,1,5
14820.0,16,35,767.47,4,2,3,9
14821.0,2,70,1237.65,4,3,3,10
14822.0,121,9,157.70000000000002,2,1,1,4
14824.0,15,129,2895.2000000000003,4,4,4,12
14825.0,4,189,2698.17,4,4,4,12
14826.0,217,10,385.2,1,1,2,4
14828.0,24,84,7699.7,3,3,4,10
14829.0,8,68,995.29,4,3,3,10
14831.0,316,82,1676.57,1,3,3,7
14832.0,266,1,322.69,1,1,2,4
14833.0,134,7,94.8,2,1,1,4
14834.0,43,20,485.86,3,2,2,7
14835.0,164,2,297.0,1,1,1,3
14837.0,78,101,1810.82,2,3,4,9
14838.0,59,71,773.6700000000001,2,3,3,8
14839.0,54,74,915.28,2,3,3,8
14840.0,175,18,299.86,1,1,1,3
14841.0,10,162,3867.2400000000002,4,4,4,12
14843.0,72,9,211.79999999999998,2,1,1,4
14844.0,66,147,3512.62,2,4,4,10
14845.0,235,1,150.0,1,1,1,3
14846.0,63,12,437.4,2,1,2,5
14847.0,43,49,1039.55,3,3,3,9
14848.0,40,11,310.56,3,1,2,6
14849.0,9,367,7832.91,4,4,4,12
14850.0,53,180,1468.26,3,4,3,10
14851.0,266,14,318.06,1,1,2,4
14852.0,60,167,3310.4900000000002,2,4,4,10
14853.0,59,22,901.0699999999999,2,2,3,7
14854.0,26,88,1563.03,3,3,3,9
14855.0,110,187,5874.65,2,4,4,10
14857.0,78,153,2478.731,2,4,4,10
14858.0,141,11,180.75,1,1,1,3
14859.0,190,8,351.9,1,1,2,4
14861.0,16,80,1254.94,4,3,3,10
14865.0,8,5,77.52000000000001,4,1,1,6
14866.0,2,38,6460.32,4,2,4,10
14867.0,31,101,2241.78,3,3,4,10
14868.0,16,67,1230.42,4,3,3,10
14869.0,24,179,2078.54,3,4,4,11
14870.0,49,52,1511.7,3,3,3,9
14871.0,129,103,736.59,2,4,3,9
14872.0,119,43,816.6,2,2,3,7
14873.0,269,21,334.45,1,2,2,5
14874.0,171,6,116.18,1,1,1,3
14875.0,77,42,1397.08,2,2,3,7
14876.0,157,13,256.7,1,1,1,3
14877.0,54,66,437.0,2,3,2,7
14878.0,12,253,2619.7000000000003,4,4,4,12
14879.0,320,27,185.06,1,2,1,4
14882.0,26,57,3038.4500000000003,3,3,4,10
14884.0,305,8,120.6,1,1,1,3
14885.0,63,16,832.8,2,1,3,6
14890.0,254,50,691.6,1,3,2,6
14891.0,52,30,552.35,3,2,2,7
14892.0,326,13,202.35000000000002,1,1,1,3
14893.0,253,33,571.76,1,2,2,5
14894.0,79,23,837.0600000000001,2,2,3,7
14895.0,19,402,13980.83,3,4,4,11
14896.0,1,244,1623.65,4,4,3,11
14897.0,45,72,1774.16,3,3,4,10
14898.0,7,188,2204.29,4,4,4,12
14899.0,31,137,1384.88,3,4,3,10
14900.0,158,1,13.919999999999998,1,1,1,3
14901.0,2,71,868.36,4,3,3,10
14902.0,31,39,702.96,3,2,2,7
14904.0,44,75,615.2,3,3,2,8
14905.0,10,61,1355.24,4,3,3,10
14906.0,81,1,68.44,2,1,1,4
14907.0,3,131,2664.69,4,4,4,12
14908.0,99,5,104.10000000000001,2,1,1,4
14909.0,73,80,1404.68,2,3,3,8
14911.0,1,5570,152147.57,4,4,4,12
14912.0,37,36,1021.4,3,2,3,8
14913.0,24,160,2845.7,3,4,4,11
14915.0,11,78,1503.77,4,3,3,10
14916.0,67,57,1773.97,2,3,4,9
14917.0,232,29,1123.75,1,2,3,6
14918.0,40,96,4345.66,3,3,4,10
14919.0,175,13,359.35,1,1,2,4
14920.0,201,40,629.4,1,2,2,5
14922.0,29,50,843.74,3,3,3,9
14924.0,246,21,620.96,1,2,2,5
14926.0,17,3,359.4,4,1,2,7
14927.0,32,20,308.2,3,2,2,7
14928.0,263,21,223.91000000000003,1,2,1,4
14929.0,57,23,612.8100000000001,2,2,2,6
14930.0,106,151,2873.77,2,4,4,10
14932.0,1,32,666.13,4,2,2,8
14933.0,79,4,1770.0,2,1,4,7
14934.0,14,98,1612.56,4,3,3,10
14935.0,255,16,1065.12,1,1,3,5
14936.0,26,163,4273.79,3,4,4,11
14938.0,198,71,2322.43,1,3,4,8
14940.0,53,32,531.49,3,2,2,7
14941.0,214,7,182.1,1,1,1,3
14942.0,37,19,746.56,3,2,3,8
14943.0,299,5,107.62,1,1,1,3
14944.0,25,133,3884.42,3,4,4,11
14945.0,49,11,179.4,3,1,1,5
14947.0,24,40,758.97,3,2,3,8
14949.0,105,27,515.0,2,2,2,6
14952.0,32,169,9529.86,3,4,4,11
14953.0,54,204,723.95,2,4,3,9
14954.0,339,41,167.27,1,2,1,4
14955.0,368,31,163.77,1,2,1,4
14956.0,57,4,1325.0,2,1,3,6
14957.0,280,17,274.8,1,1,1,3
14958.0,231,30,458.26,1,2,2,5
14961.0,15,358,9365.47,4,4,4,12
14962.0,175,9,240.21000000000004,1,1,1,3
14963.0,15,295,1676.68,4,4,3,11
14966.0,23,122,924.5200000000001,3,4,3,10
14967.0,77,23,1518.81,2,2,3,7
14968.0,94,48,357.4,2,3,2,7
14969.0,339,13,906.23,1,1,3,5
14970.0,45,79,3327.29,3,3,4,10
14972.0,17,2,30.300000000000004,4,1,1,6
14975.0,57,15,192.45,2,1,1,4
14977.0,361,4,31.929999999999996,1,1,1,3
14978.0,66,77,1210.72,2,3,3,8
14979.0,371,53,439.46,1,3,2,6
14980.0,373,24,150.68,1,2,1,4
14981.0,59,14,270.8,2,1,1,4
14982.0,208,39,237.78,1,2,1,4
14983.0,325,30,183.20000000000002,1,2,1,4
14984.0,24,15,1058.1399999999999,3,1,3,7
14986.0,12,100,566.9,4,3,2,9
14987.0,1,13,1387.4499999999998,4,1,3,8
14988.0,16,204,1732.06,4,4,4,12
14989.0,297,18,342.4,1,1,2,4
14990.0,248,43,305.42,1,2,1,4
14991.0,66,21,314.67,2,2,2,6
14992.0,78,27,210.5,2,2,1,5
14993.0,199,10,36.13,1,1,1,3
14994.0,18,310,960.63,4,4,3,11
14996.0,117,41,442.28999999999996,2,2,2,6
14997.0,291,12,230.4,1,1,1,3
14998.0,64,52,340.86,2,3,2,7
14999.0,228,9,129.48000000000002,1,1,1,3
15001.0,30,54,230.85999999999999,3,3,1,7
15002.0,3,255,3175.52,4,4,4,12
15003.0,109,349,1060.7,2,4,3,9
